Company,Title,Location,Rating
Macy-s,Men's Shoes Sales Associate,Chicago,2
Macy-s,Seasonal sales associate,Canoga Park,4
Macy-s,Sales Associate,Rockaway,4
Macy-s,Administrative Support,San Jose,4
Macy-s,Sales Associate,Irving,3
Macy-s,Sales Associate/Cashier,Cambridge,4
Macy-s,Cashier/ Sales Associate,Braintree,5
Macy-s,Sales Associate,Santa Clara,3
Macy-s,Cashier/Stocker,Miami-Dade County,3
Macy-s,Clinique Consultant,Greenwood,5
Macy-s,Sign Team Associate,Redondo Beach,5
Macy-s,Sales Associate,New York,3
Macy-s,Warehouse Worker,Goodyear,5
Macy-s,Sales Associate,Chicago,3
Macy-s,Cosmetic Sales Associate,McAllen,4
Macy-s,Manager's Assistant,Edina,2
Macy-s,Seasonal Customer Service,Rochester,5
Macy-s,Sales Support Associate,Stockton,4
Macy-s,Support Staff,Colonial Heights,3
Macy-s,Sales associate,West Palm Beach,5
Macy-s,Sales Associate/Customer Service,Boise,4
Macy-s,Beauty Advisor,Alton,3
Macy-s,Merchandiser/Sales,Torrance,3
Macy-s,Warehouse Associate,Owasso,5
Macy-s,sales associate,Miami,5
Macy-s,Clinique Beauty Associate,Capitola,5
Macy-s,Sales Associate/Cashier,Cambridge,4
Macy-s,Cashier/ Sales Associate,Braintree,5
Macy-s,Sales Associate,Santa Clara,3
Macy-s,Cashier/Stocker,Miami-Dade County,3
Macy-s,Clinique Consultant,Greenwood,5
Macy-s,Sign Team Associate,Redondo Beach,5
Macy-s,Sales Associate,New York,3
Macy-s,Warehouse Worker,Goodyear,5
Macy-s,Sales Associate,Chicago,3
Macy-s,Cosmetic Sales Associate,McAllen,4
Macy-s,Manager's Assistant,Edina,2
Macy-s,Seasonal Customer Service,Rochester,5
Macy-s,Sales Support Associate,Stockton,4
Macy-s,Support Staff,Colonial Heights,3
Macy-s,Sales associate,West Palm Beach,5
Macy-s,Sales Associate/Customer Service,Boise,4
Macy-s,Beauty Advisor,Alton,3
Macy-s,Merchandiser/Sales,Torrance,3
Macy-s,Warehouse Associate,Owasso,5
Macy-s,sales associate,Miami,5
Macy-s,Clinique Beauty Associate,Capitola,5
Macy-s,Sales Associate/Cashier,Cambridge,4
Macy-s,Sales Associate,Newark,3
Macy-s,Sales Manager Home & Furniture,Redondo Beach,4
Macy-s,Human Resources Specialist,Los Angeles,3
Macy-s,Customer Service Representative,Bridgeton,5
Macy-s,Sales Associate,Williamsville,3
Macy-s,Sales Associate,Los Angeles,2
Macy-s,Support Associate,Cedar Park,4
Macy-s,MERCHANDISER,Rancho Cucamonga,3
Macy-s,Lingerie Fitting Room Attendant,Illinois,4
Macy-s,Seasonal Cosmetic Cashier and Sales,Santa Barbara,3
Macy-s,Fulfillment Associate,Orem,3
Macy-s,Sales Assistant,Brooklyn,4
Macy-s,Security Safety Officer / Receptionist,Brooklyn,3
Macy-s,Retail Sales Associate,Arlington,4
Macy-s,Retail Sales Associate,Kingston,3
Macy-s,Full Commission Salesperson,Bloomington,3
Macy-s,Sales Associate,Flushing,3
Macy-s,Executive Multi Foods Manager,Westland,3
Macy-s,Beauty Advisor,Waikīkī,5
Macy-s,SALES ASSOCIATE,Citrus Heights,3
Macy-s,Sales Associate/Cashier,Cambridge,4
Macy-s,Sales Associate,Newark,3
Macy-s,Sales Manager Home & Furniture,Redondo Beach,4
Macy-s,Human Resources Specialist,Los Angeles,3
Macy-s,Customer Service Representative,Bridgeton,5
Macy-s,Sales Associate,Williamsville,3
Macy-s,Sales Associate,Los Angeles,2
Macy-s,Support Associate,Cedar Park,4
Macy-s,MERCHANDISER,Rancho Cucamonga,3
Macy-s,Lingerie Fitting Room Attendant,Illinois,4
Macy-s,Seasonal Cosmetic Cashier and Sales,Santa Barbara,3
Macy-s,Fulfillment Associate,Orem,3
Macy-s,Sales Assistant,Brooklyn,4
Macy-s,Security Safety Officer / Receptionist,Brooklyn,3
Macy-s,Retail Sales Associate,Arlington,4
Macy-s,Retail Sales Associate,Kingston,3
Macy-s,Full Commission Salesperson,Bloomington,3
Macy-s,Sales Associate,Flushing,3
Macy-s,Executive Multi Foods Manager,Westland,3
Macy-s,Beauty Advisor,Waikīkī,5
Macy-s,SALES ASSOCIATE,Citrus Heights,3
Macy-s,Sales Associate/Cashier,Cambridge,4
Macy-s,Sales Associate in Fashion Jewelry,Yonkers,4
Macy-s,Sales Associate,Fairview Heights,1
Macy-s,Retail Sales Associate,Fort Lauderdale,3
Macy-s,Sales Assistant,Brooklyn,4
Macy-s,Merchandiser,Miami,3
Macy-s,Retail Clerk/Cashier,Ocala,5
Macy-s,Cosmetic sales,Manchester,1
Macy-s,Sales Associate,Hialeah,5
Macy-s,Sales Associate,Staten Island,5
Macy-s,Sales Floor,Glendale,5
Macy-s,Sales Associate,Brooklyn,1
Macy-s,Fashion Watches Sales,Orlando,5
Macy-s,Asset Protection Associate,Columbus,2
Macy-s,Seasonal Cashier,Buford,5
Macy-s,Sales Associate,Bloomingdale,5
Macy-s,OFR/Customer Service Associate,Downey,1
Macy-s,Deli Clerk,Milwaukee,3
Macy-s,Shoes expeditor,Yonkers,4
Macy-s,Sales Associate,Washington,5
Macy-s,Sales Associate,Wilmington,5
Macy-s,Sales Associate/Cashier,Cambridge,4
Macy-s,Field Services Manager,Industry,4
Macy-s,Sales Associate,Lakewood,5
Macy-s,Sales Associate,Los Angeles,4
Macy-s,Counter Manager,Hamilton,5
Macy-s,Field Service Technician II,Pittsburgh,1
Macy-s,Sales Associate - Retail,New York,5
Macy-s,Executive Recruiter,New York,3
Macy-s,Retail Sales Associate,Jersey City,5
Macy-s,Retail Administrative Support Associate,Brooklyn,3
Macy-s,Sales Associate,Tukwila,3
Macy-s,Assembly Line Worker,Portland,3
Macy-s,Clinique Beauty Advisor,Montebello,4
Macy-s,Sales associate in Fashion Jewelry department,Salem,5
Macy-s,Cashier/Sales Associate,Saint Louis,5
Macy-s,Women Shoes Sales Associate,Miami,5
Macy-s,Sales Associate,Syracuse,5
Macy-s,Sales Associate,Miami,5
Macy-s,Retail Associate,Monroeville,5
Macy-s,Cashier/Sales Rep,Honolulu,2
Macy-s,Sales Associate,Olathe,5
Macy-s,Sales Associate/Cashier,Cambridge,4
Macy-s,Sales Manager,McAllen,2
Macy-s,Receiving Associate,Enfield,5
Macy-s,Sales/Cashier Associate,Bronx,5
Macy-s,Manager,Leawood,3
Macy-s,Sales Associate,Henderson,5
Macy-s,Merchandise Team Lead / Supervisor,McAllen,3
Macy-s,Selling Floor Supervisor,Short Hills,3
Macy-s,Retail Associate,Cherry Hill,2
Macy-s,Seasonal Cashier,Buford,5
Macy-s,Sales Specialist,San Francisco,3
Macy-s,FBO Returns Manager,Industry,3
Macy-s,Executive Office Assistant - Part-Time,Laguna Hills,5
Macy-s,SALES ASSOCIATE,New York,5
Macy-s,Sales Associate,Chicago,3
Macy-s,Sales Associate,Twin Falls,4
Macy-s,Cle de Peau Beauty Sales Associate,New York,5
Macy-s,Loss Prevention Detective,Independence,3
Macy-s,Business Manager,White Plains,1
Macy-s,sales rep,Sioux Falls,3
Macy-s,Loss prevention,Center city Philadelphia,3
Macy-s,Sales Associate/Cashier,Cambridge,4
Macy-s,Sales Associate,Providence,4
Macy-s,Sales,Costa Mesa,4
Macy-s,Sales Associate,Aventura,1
Macy-s,Supervisor,Costa Mesa,5
Macy-s,Sales Associate,Dearborn,5
Macy-s,Sales Associate,Alpharetta,4
Macy-s,Sales Associate and Cashier,Houston,1
Macy-s,Sales Associate,Alpharetta,5
Macy-s,Sales Clerk,Willow Grove,5
Macy-s,Macy's Specialist (Seasonal Part-Time),Las Vegas,3
Macy-s,Estée Lauder Stock,Wayne,5
Macy-s,Sales Associate,Fairview Heights,1
Macy-s,Retail Sales Associate,New York,4
Macy-s,Recovery Associate,McLean,4
Macy-s,Assistant Store Manager,Wilkes-Barre,3
Macy-s,Sales associate,Richmond Heights,2
Macy-s,Sales Associate,Saugus,2
Macy-s,Support Staff,Winston-Salem,3
Macy-s,Sales Associate,Farmington,5
Macy-s,Sales Associate and Cashier,Concord,5
Macy-s,Sales Associate/Cashier,Cambridge,4
Macy-s,Scheduling Planner,Boston,4
Macy-s,Beauty Advisor,Lehigh Valley,2
Macy-s,Cashier,Rochester,4
Macy-s,cosmetic advisor/making artist,San Diego,4
Macy-s,"Sales floor, Seasonal Hire Only",Denver,5
Macy-s,Dock Worker,Hartford,3
Macy-s,Customer Service Representative,Santa Ana,4
Macy-s,Support/Stock assisting customers,New York,4
Macy-s,Floor Sales Representative,New York,4
Macy-s,Retail Associate (Seasonal),Washington DC,4
Macy-s,Retail Associate,Santa Rosa,3
Macy-s,Chanel Counter Manager,Edison,1
Macy-s,Selling Floor Supervisor,Short Hills,3
Macy-s,Sales Associate,Skokie,5
Macy-s,Sales Associate,Las Vegas,4
Macy-s,Part time flex,Michigan,3
Macy-s,Sales Associate,Orlando,2
Macy-s,Fulfillment Associate,Sacramento,5
Macy-s,CASHIER,Champaign,5
Macy-s,Commissioned Sales Associate,Columbus,4
Macy-s,Sales Associate/Cashier,Cambridge,4
Macy-s,Scheduling Planner,Boston,4
Macy-s,Beauty Advisor,Lehigh Valley,2
Macy-s,Cashier,Rochester,4
Macy-s,cosmetic advisor/making artist,San Diego,4
Macy-s,"Sales floor, Seasonal Hire Only",Denver,5
Macy-s,Dock Worker,Hartford,3
Macy-s,Customer Service Representative,Santa Ana,4
Macy-s,Support/Stock assisting customers,New York,4
Macy-s,Floor Sales Representative,New York,4
Macy-s,Retail Associate (Seasonal),Washington DC,4
Macy-s,Retail Associate,Santa Rosa,3
Macy-s,Chanel Counter Manager,Edison,1
Macy-s,Selling Floor Supervisor,Short Hills,3
Macy-s,Sales Associate,Skokie,5
Macy-s,Sales Associate,Las Vegas,4
Macy-s,Part time flex,Michigan,3
Macy-s,Sales Associate,Orlando,2
Macy-s,Fulfillment Associate,Sacramento,5
Macy-s,CASHIER,Champaign,5
Macy-s,Commissioned Sales Associate,Columbus,4
Macy-s,Sales Associate/Cashier,Cambridge,4
Macy-s,Sales Associate,Colorado Springs,3
Macy-s,Sales Associate,Pembroke Pines,5
Macy-s,Customer Service and Sales Associate,Danbury,5
Macy-s,Truck Loader/Unloader,Tampa,5
Macy-s,Macy's Sales Associate,San Diego,4
Macy-s,Sales Representative I,Novi,5
Macy-s,Men's shoes Associate,The Woodlands,4
Macy-s,Macy's Sales Associate,California,5
Macy-s,Sales Manager II,Texas,4
Macy-s,Sales associate,Daytona Beach,4
Macy-s,SALE ASSOCIATE/BEAUTY ADVISOR,Irvine,1
Macy-s,Operations Manager,MCCS Midwest,3
Macy-s,Seasonal Sales Associate,St. Peters,3
Macy-s,Sales Associate,Lafayette,5
Macy-s,Fitting Room Associate,Yonkers,5
Macy-s,Macy's Sales Associate,Lynnwood,5
Macy-s,Seasonal Sales Associate,McLean,5
Macy-s,On­Call Cosmetics/ Fragrances Sales Associate,Carlsbad,3
Macy-s,Sales Associate,St. Louis,5
Macy-s,President of Stores,New York,5
